ds,yhat
10/05/2021,4.2977
11/05/2021,4.3065
12/05/2021,4.3056
13/05/2021,4.271
14/05/2021,4.2929
15/05/2021,4.2727
16/05/2021,4.3026
17/05/2021,4.2768
18/05/2021,4.243
19/05/2021,4.199
20/05/2021,4.1936
21/05/2021,4.182
22/05/2021,4.2195
23/05/2021,4.2205
24/05/2021,4.2396
25/05/2021,4.233
26/05/2021,4.2441
27/05/2021,4.2586
28/05/2021,4.2678
29/05/2021,4.2404
30/05/2021,4.3004
31/05/2021,4.3597
01/06/2021,4.3963
02/06/2021,4.3966
03/06/2021,4.3986
04/06/2021,4.3981
05/06/2021,4.4226
06/06/2021,4.432
07/06/2021,4.3997
08/06/2021,4.3998
09/06/2021,4.4401
10/06/2021,4.4634
11/06/2021,4.4444
12/06/2021,4.4374
13/06/2021,4.4445
14/06/2021,4.4642
15/06/2021,4.475
16/06/2021,4.4781
17/06/2021,4.4823
18/06/2021,4.4974
19/06/2021,4.5252
20/06/2021,4.5273
21/06/2021,4.5252
22/06/2021,4.5569
23/06/2021,4.5649
24/06/2021,4.5832
25/06/2021,4.604
26/06/2021,4.5572
27/06/2021,4.533
28/06/2021,4.5248
29/06/2021,4.5197
30/06/2021,4.5362
01/07/2021,4.5562
02/07/2021,4.5544
03/07/2021,4.5526
04/07/2021,4.5386
05/07/2021,4.5492
06/07/2021,4.5638
07/07/2021,4.5704
08/07/2021,4.5924
09/07/2021,4.5734
10/07/2021,4.579
11/07/2021,4.5761
12/07/2021,4.5598
13/07/2021,4.5672
14/07/2021,4.5668
15/07/2021,4.577
16/07/2021,4.5643
17/07/2021,4.5711
18/07/2021,4.5969
19/07/2021,4.5555
20/07/2021,4.5418
21/07/2021,4.5681
22/07/2021,4.5901
23/07/2021,4.6097
24/07/2021,4.6306
25/07/2021,4.626
26/07/2021,4.6426
27/07/2021,4.6428
28/07/2021,4.6927
29/07/2021,4.693
30/07/2021,4.7173
31/07/2021,4.6878
01/08/2021,4.6851
02/08/2021,4.6893
03/08/2021,4.6694
04/08/2021,4.6753
05/08/2021,4.6777
06/08/2021,4.6725
07/08/2021,4.6593
08/08/2021,4.6618
09/08/2021,4.6677
10/08/2021,4.6682
11/08/2021,4.6571
12/08/2021,4.6516
13/08/2021,4.6612
14/08/2021,4.6642
15/08/2021,4.6714
16/08/2021,4.6823
17/08/2021,4.6717
18/08/2021,4.6795
19/08/2021,4.6658
20/08/2021,4.688
21/08/2021,4.7363
22/08/2021,4.7542
23/08/2021,4.7438
24/08/2021,4.7334
25/08/2021,4.728
26/08/2021,4.7901
27/08/2021,4.7807
28/08/2021,4.7869
29/08/2021,4.7786
30/08/2021,4.7183
31/08/2021,4.7412
01/09/2021,4.7843
02/09/2021,4.7759
03/09/2021,4.7781
04/09/2021,4.7798
05/09/2021,4.8026
06/09/2021,4.7225
07/09/2021,4.7664
08/09/2021,4.7251
09/09/2021,4.7467
10/09/2021,4.753
11/09/2021,4.7629
12/09/2021,4.7781
13/09/2021,4.796
14/09/2021,4.8061
15/09/2021,4.8116
16/09/2021,4.7961
17/09/2021,4.7256
18/09/2021,4.7137
19/09/2021,4.7234
20/09/2021,4.7107
21/09/2021,4.7276
22/09/2021,4.6757
23/09/2021,4.6665
24/09/2021,4.6601
25/09/2021,4.689
26/09/2021,4.6888
27/09/2021,4.6877
28/09/2021,4.7149
29/09/2021,4.7093
30/09/2021,4.6848
01/10/2021,4.6729
02/10/2021,4.71
03/10/2021,4.7579
04/10/2021,4.7615
05/10/2021,4.7955
06/10/2021,4.8092
07/10/2021,4.8358
08/10/2021,4.8342
09/10/2021,4.8167
10/10/2021,4.8031
11/10/2021,4.7687
12/10/2021,4.7645
13/10/2021,4.7509
14/10/2021,4.794
15/10/2021,4.7494
16/10/2021,4.733
17/10/2021,4.7126
18/10/2021,4.7199
19/10/2021,4.6783
20/10/2021,4.6911
21/10/2021,4.7028
22/10/2021,4.7393
23/10/2021,4.7207
24/10/2021,4.7079
25/10/2021,4.7343
26/10/2021,4.7614
27/10/2021,4.7688
28/10/2021,4.7826
29/10/2021,4.7679
30/10/2021,4.773
31/10/2021,4.7968
01/11/2021,4.7958
02/11/2021,4.7593
03/11/2021,4.7663
04/11/2021,4.7434
05/11/2021,4.7558
06/11/2021,4.758
07/11/2021,4.7436
08/11/2021,4.7656
09/11/2021,4.7356
10/11/2021,4.6845
11/11/2021,4.702
12/11/2021,4.7516
13/11/2021,4.7787
14/11/2021,4.7453
15/11/2021,4.7522
16/11/2021,4.7398
17/11/2021,4.7409
18/11/2021,4.744
19/11/2021,4.7691
20/11/2021,4.7629
21/11/2021,4.7679
22/11/2021,4.7869
23/11/2021,4.8153
24/11/2021,4.7636
25/11/2021,4.7725
26/11/2021,4.7577
27/11/2021,4.753
28/11/2021,4.7393
29/11/2021,4.7989
30/11/2021,4.7857
01/12/2021,4.7472
02/12/2021,4.766
03/12/2021,4.8118
04/12/2021,4.8134
05/12/2021,4.8296
06/12/2021,4.8107
07/12/2021,4.7885
08/12/2021,4.8164
09/12/2021,4.7481
10/12/2021,4.7164
11/12/2021,4.7463
12/12/2021,4.7403
13/12/2021,4.7367
14/12/2021,4.748
15/12/2021,4.7678
16/12/2021,4.7466
17/12/2021,4.7803
18/12/2021,4.7671
19/12/2021,4.7854
20/12/2021,4.8007
21/12/2021,4.7961
22/12/2021,4.7679
23/12/2021,4.8052
24/12/2021,4.792
25/12/2021,4.7805
26/12/2021,4.7693
27/12/2021,4.7572
28/12/2021,4.735
29/12/2021,4.7151
30/12/2021,4.735
31/12/2021,4.7439
01/01/2020,4.7403
02/01/2020,4.7178
03/01/2020,4.7176
04/01/2020,4.7265
05/01/2020,4.6929
06/01/2020,4.6699
07/01/2020,4.7385
08/01/2020,4.7137
09/01/2020,4.7188
10/01/2020,4.7134
11/01/2020,4.6769
12/01/2020,4.6741
13/01/2020,4.6648
14/01/2020,4.667
15/01/2020,4.6662
16/01/2020,4.6432
17/01/2020,4.6352
18/01/2020,4.6462
19/01/2020,4.6497
20/01/2020,4.6508
21/01/2020,4.6754
22/01/2020,4.702
23/01/2020,4.7017
24/01/2020,4.6706
25/01/2020,4.6758
26/01/2020,4.6514
27/01/2020,4.6752
28/01/2020,4.6873
29/01/2020,4.6962
30/01/2020,4.6767
31/01/2020,4.668
01/02/2020,4.6687
02/02/2020,4.6764
03/02/2020,4.6855
04/02/2020,4.7147
05/02/2020,4.7447
06/02/2020,4.7327
07/02/2020,4.7383
08/02/2020,4.7609
09/02/2020,4.7976
10/02/2020,4.799
11/02/2020,4.8036
12/02/2020,4.8248
13/02/2020,4.8181
14/02/2020,4.8122
15/02/2020,4.788
