ds,yhat
05/07/2021,0.8895
06/07/2021,0.8875
07/07/2021,0.8842
08/07/2021,0.8859
09/07/2021,0.8874
10/07/2021,0.8847
11/07/2021,0.8826
12/07/2021,0.8812
13/07/2021,0.8819
14/07/2021,0.8829
15/07/2021,0.881
16/07/2021,0.8832
17/07/2021,0.8807
18/07/2021,0.878
19/07/2021,0.8774
20/07/2021,0.8771
21/07/2021,0.8729
22/07/2021,0.8714
23/07/2021,0.8684
24/07/2021,0.866
25/07/2021,0.8639
26/07/2021,0.8618
27/07/2021,0.8601
28/07/2021,0.8557
29/07/2021,0.8548
30/07/2021,0.85
31/07/2021,0.8573
01/08/2021,0.8578
02/08/2021,0.8602
03/08/2021,0.8644
04/08/2021,0.8627
05/08/2021,0.8627
06/08/2021,0.8642
07/08/2021,0.8675
08/08/2021,0.8668
09/08/2021,0.8651
10/08/2021,0.8637
11/08/2021,0.8656
12/08/2021,0.8644
13/08/2021,0.863
14/08/2021,0.8635
15/08/2021,0.8615
16/08/2021,0.8609
17/08/2021,0.862
18/08/2021,0.8616
19/08/2021,0.86
20/08/2021,0.8579
21/08/2021,0.8534
22/08/2021,0.8528
23/08/2021,0.8557
24/08/2021,0.8605
25/08/2021,0.8603
26/08/2021,0.8522
27/08/2021,0.8526
28/08/2021,0.8564
29/08/2021,0.8561
30/08/2021,0.8674
31/08/2021,0.8646
01/09/2021,0.8552
02/09/2021,0.8549
03/09/2021,0.8517
04/09/2021,0.8534
05/09/2021,0.8489
06/09/2021,0.8631
07/09/2021,0.855
08/09/2021,0.8635
09/09/2021,0.8555
10/09/2021,0.8586
11/09/2021,0.858
12/09/2021,0.8598
13/09/2021,0.8616
14/09/2021,0.8573
15/09/2021,0.8543
16/09/2021,0.8601
17/09/2021,0.8673
18/09/2021,0.869
19/09/2021,0.8686
20/09/2021,0.8687
21/09/2021,0.8681
22/09/2021,0.8752
23/09/2021,0.8762
24/09/2021,0.8817
25/09/2021,0.8766
26/09/2021,0.8784
27/09/2021,0.8774
28/09/2021,0.875
29/09/2021,0.8759
30/09/2021,0.8785
01/10/2021,0.8819
02/10/2021,0.8774
03/10/2021,0.8759
04/10/2021,0.8731
05/10/2021,0.8751
06/10/2021,0.8748
07/10/2021,0.8682
08/10/2021,0.8642
09/10/2021,0.8653
10/10/2021,0.8708
11/10/2021,0.8767
12/10/2021,0.8817
13/10/2021,0.8826
14/10/2021,0.8774
15/10/2021,0.8849
